,Irradiance,Real_Power_PV,Reactive_Power_Total,Real_Power_Total,Reactive_Power_PV,Apparent_PF,Load_PF,IrradianceProxy
2015-10-19 15:14:00,233.03,4876089.4465356665,982015.402914287,-1313522.3489576394,-159486.48930180335,0.9626980844303709,0.9731996169461417,83.21079999999994
2015-10-19 15:15:00,233.03,4716629.377916915,990993.5216751054,-1142819.6170727483,-145848.3298559287,0.9625385510305641,0.9721911953464076,82.14459999999994
2015-10-19 15:16:00,233.03,4781015.238017647,992363.7006445139,-1180415.599745785,-149641.26478896508,0.963059266993362,0.9728142111167016,80.82999999999994
2015-10-19 15:17:00,232.75,4749106.920050024,993566.1358914338,-1154115.820067002,-148208.49026320863,0.9631848985796345,0.9728513818435145,79.98919999999994
2015-10-19 15:18:00,232.75,4825963.866925444,996859.6840741801,-1218160.0824443207,-153162.81724803467,0.9628822689789595,0.9728547738215997,79.58779999999994
2015-10-19 15:19:00,232.75,4904935.1341532245,1008061.6252475145,-1226503.9623064732,-157493.66569788576,0.9612331376643722,0.971489106824975,79.83219999999994
2015-10-19 15:20:00,232.75,4910516.422926197,1016445.8794238244,-1272167.031651044,-158097.508206402,0.9634424033449602,0.9735614632035563,80.42079999999994
2015-10-19 15:21:00,232.75,4865048.983740629,1024973.1864191816,-1191210.0586415692,-154456.15314296953,0.9628841009013045,0.9727662884786821,81.69579999999993
2015-10-19 15:22:00,255.85,4766835.465354551,1024411.8141189687,-1077090.2252503484,-149862.05326856347,0.9627204140031526,0.9723084394108048,83.16519999999994
2015-10-19 15:23:00,255.85,4647682.563601542,1019984.4798103961,-1030214.8225212165,-140757.21844880335,0.9665438333691041,0.9753018337563965,84.12359999999994
2015-10-19 15:24:00,255.85,4569727.273953179,998743.8189324427,-965723.4614593065,-135489.72499004222,0.9664557724560432,0.9749470097172983,84.44199999999994
2015-10-19 15:25:00,255.85,4505036.629008103,982837.2808070715,-961763.2875524344,-132397.24414645004,0.9686919156830462,0.9768645045320491,85.02979999999994
2015-10-19 15:26:00,255.85,4428923.245453506,958102.3813014154,-853890.044841066,-126375.24602062805,0.9693436038128569,0.9770261981009518,79.20359999999995
2015-10-19 15:27:00,590.26,4345087.967302687,946597.9368614304,-713187.3828854979,-122454.27975415363,0.9658951642303039,0.973619590823668,78.69719999999995
2015-10-19 15:28:00,590.26,4277429.208985788,934579.2060232775,-704223.4786652771,-117831.00656288624,0.9702108564837749,0.9773115174633603,78.81759999999996
2015-10-19 15:29:00,590.26,4246372.065977639,925516.525753457,-637697.1894078335,-115388.23335387804,0.9693216468669648,0.9763155809391011,78.93219999999995
2015-10-19 15:30:00,590.26,4256038.161654805,918697.157246054,-681078.3914625745,-115450.23285666422,0.9711087358852923,0.9779709567506486,79.36659999999995
2015-10-19 15:31:00,590.26,4158388.5687253014,914490.3775484441,-549461.4385608629,-109478.52218697406,0.9704649796426873,0.9770021912001033,87.04499999999994
2015-10-19 15:32:00,590.26,4190705.3927353043,907008.0903257919,-526354.4882105942,-112115.83474783739,0.9684813370246146,0.9752752595567311,89.42679999999994
2015-10-19 15:33:00,590.26,4177661.6171324844,910452.6592219506,-472030.1090642755,-110919.90058639058,0.9668119824537175,0.9736268288947107,90.79979999999993
2015-10-19 15:34:00,590.26,4183420.1906027487,933099.2264056861,-411904.1575068881,-111482.49170408747,0.9636337837195474,0.97065373237965,92.10879999999993
2015-10-19 15:35:00,590.26,4221700.793238527,951106.2227046839,-499906.79117790423,-113991.56312656679,0.964731120811672,0.9718927254973522,92.62299999999992
2015-10-19 15:36:00,590.26,4163035.177659997,973101.8622042506,-409848.29155183316,-110637.44238413175,0.9664464015136174,0.9731966923732621,92.54119999999992
2015-10-19 15:37:00,605.41,4278443.034087451,989824.3810676935,-518986.25235495705,-117771.01647184067,0.9666947419033484,0.9738218569751499,92.29799999999992
2015-10-19 15:38:00,605.41,4314901.810824017,1003011.5035196745,-584540.1989865084,-119208.77181527438,0.9687330888555241,0.9757856616234913,92.08519999999992
2015-10-19 15:39:00,605.41,4339644.886617119,995819.2068509605,-608437.2716215805,-121414.94522476199,0.9679206866047819,0.9751812896793507,91.94119999999991
2015-10-19 15:40:00,605.41,4295833.000749485,985183.4831726174,-652641.7071713626,-118868.9075911543,0.9683811346485098,0.9756111340701178,91.86259999999992
2015-10-19 15:41:00,605.41,4216853.555025164,971835.8099898952,-495327.1229000573,-114436.35308715655,0.9684851318921723,0.975310922697471,92.05779999999992
2015-10-19 15:42:00,577.25,3912348.183232356,964911.5031577548,-171483.3300083843,-97754.0230086715,0.9684230716173736,0.9742755490998778,92.05019999999992
2015-10-19 15:43:00,577.25,3957331.415396885,961885.2414292168,-171149.01388140756,-99983.09556094054,0.9672660685114759,0.9732757859074,91.63219999999993
2015-10-19 15:44:00,577.25,3903614.0517453747,964959.2214192305,-121785.53556813438,-95830.04515520495,0.9689563564505862,0.9745949620287105,91.2093999999999
2015-10-19 15:45:00,577.25,3800160.381638172,971479.0399870625,-43362.84364518916,-90267.16690302764,0.9701145413294722,0.975380545388186,81.0543999999999
2015-10-19 15:46:00,577.25,3735159.1881836154,975592.9854457219,72952.10507455058,-86711.43429589897,0.9693060853798314,0.9743692125650092,68.36799999999991
2015-10-19 15:47:00,562.27,3657785.3040874237,968863.0534053777,100283.87361744442,-83217.54091184783,0.9704696537830292,0.975312330131456,57.653399999999905
2015-10-19 15:48:00,562.27,3660067.2478678646,957344.87298079,71443.49120928414,-82866.67107482173,0.9706551078711972,0.9754970846502113,51.961199999999906
2015-10-19 15:49:00,562.27,3644194.302405916,951068.2150070405,114667.05987546394,-82003.7030849565,0.9688143676534756,0.9737086667862774,49.75339999999991
2015-10-19 15:50:00,562.27,3641333.5702237734,936368.2460508537,78864.62848069388,-82273.3175028048,0.9710922124215674,0.9758816988896368,57.5421999999999
2015-10-19 15:51:00,562.27,3594799.063004315,925366.5952273683,97526.67771310339,-79792.14534608136,0.972869399981263,0.9774181331244356,67.95919999999991
2015-10-19 15:52:00,562.27,3535657.05553444,918998.1312189985,149614.1318082805,-77025.16504650687,0.9703848334646924,0.9749718381659493,76.3347999999999
2015-10-19 15:53:00,562.02,3499067.2415592717,913963.7882733173,239581.01253092522,-75361.66575546704,0.970765702010191,0.9751692439882481,79.9071999999999
2015-10-19 15:54:00,562.02,3425051.787963547,893781.7681762482,210104.6308035956,-71664.94245309953,0.9736470425435081,0.9777557610267624,79.8873999999999
2015-10-19 15:55:00,562.02,3317296.5657863514,882860.8901481988,264318.7533128431,-66514.13088108547,0.9741505057867419,0.9779948337790993,79.1117999999999
2015-10-19 15:56:00,562.02,3170582.715601497,870601.8626774161,485141.8865607133,-61615.39879885502,0.9730010785066853,0.9765726170810608,68.31599999999989
2015-10-19 15:57:00,562.02,3295360.2036137516,862244.6265207249,382094.7364483677,-67161.76470083985,0.9748935552032649,0.9786253883767184,57.0523999999999
2015-10-19 15:58:00,541.79,3361190.750648097,856321.3920427322,353997.580815922,-68826.68495396391,0.9713518484678388,0.9753733467828102,45.983399999999904
2015-10-19 15:59:00,541.79,3442872.3186519677,870613.2033482608,266071.84537258657,-72237.47155077325,0.9702215025076005,0.974517461640928,35.022199999999906
2015-10-19 16:00:00,541.79,3454703.5396787985,886157.9673014507,323235.733245509,-73384.30096411282,0.9651564556546123,0.9697543089546904,26.96439999999991
2015-10-19 16:01:00,541.79,3455064.2440101113,908515.4643324009,284459.1962413342,-73257.32349320766,0.9708754371203011,0.9751519871300415,37.40379999999991
2015-10-19 16:02:00,541.79,3457237.8311115424,920310.7141683475,302893.0707726477,-73184.48932269355,0.9710901542538243,0.9753256353997355,48.5117999999999
2015-10-19 16:03:00,531.86,3427876.0827353504,926587.650464573,334761.2119434739,-71277.04296058173,0.9716166616973606,0.9757082710998856,59.342999999999904
2015-10-19 16:04:00,531.86,3416559.2368082386,929767.2905756368,405071.946531632,-71281.54165235322,0.9679215120146497,0.9721822948527565,69.88099999999989
2015-10-19 16:05:00,531.86,3393043.8098306293,933828.2356138964,403242.9002964464,-69965.87123709926,0.9710630143105295,0.9750828108007396,77.62899999999989
2015-10-19 16:06:00,531.86,3373577.4832797023,933393.6856419102,340583.93782436784,-69796.67194119508,0.9702014830871295,0.9743527064292549,75.61899999999989
2015-10-19 16:07:00,531.86,3329941.48214496,931306.6798137103,347075.37654304,-67723.84455074504,0.9708596090338533,0.9748897441993363,73.2975999999999
2015-10-19 16:08:00,509.45,3308814.740126379,926059.647886204,396212.2262729834,-65330.122182376035,0.972960933666488,0.9766945159376593,71.2263999999999
2015-10-19 16:09:00,509.45,3252437.1084288233,921921.0059057027,509623.4887192061,-62075.72537865407,0.9730598658948371,0.9765551973784544,68.8581999999999
2015-10-19 16:10:00,509.45,3176609.6113430867,911061.9799238449,562242.4147734529,-60087.66415508828,0.972061898220719,0.9755261719253826,67.5783999999999
2015-10-19 16:11:00,509.45,3058076.364359842,900442.7113430902,734429.4557139622,-53437.13432312482,0.9737461721135483,0.9767092281817986,67.3629999999999
2015-10-19 16:12:00,509.45,3028192.570805163,897097.7237119661,673630.0201564529,-53529.061769610635,0.9728065788807136,0.975894547014089,67.3101999999999
2015-10-19 16:13:00,499.35,3038333.19891852,899822.5444031018,707200.6779647347,-53670.536727473955,0.972812661107368,0.9758730860881907,66.9499999999999
2015-10-19 16:14:00,499.35,3006217.3888391876,898189.4460368371,713757.3905463768,-52423.20267777819,0.9706005324802949,0.9737201762420177,67.1799999999999
2015-10-19 16:15:00,499.35,2965377.4623702783,895790.7588794052,702769.8204022562,-50214.41419967943,0.9740502054624137,0.9769158244328606,66.75899999999989
2015-10-19 16:16:00,499.35,2934145.415002161,891768.8670788798,714333.0121382076,-48889.07848657539,0.972063929589114,0.9749663057118639,65.8697999999999
2015-10-19 16:17:00,499.35,2913299.943322911,885724.0585341479,757456.1457874172,-47790.7932223262,0.9738933039517216,0.9766296769273328,64.9009999999999
2015-10-19 16:18:00,493.2,2889528.2634918224,877911.230978243,798213.8576322955,-47163.7737940745,0.9718466668236374,0.9746295720599455,64.3577999999999
2015-10-19 16:19:00,493.2,2848664.864771471,874841.4447375196,829346.0453406377,-46508.373046102555,0.9716420749172476,0.9744032756959219,63.6985999999999
2015-10-19 16:20:00,493.2,2646944.5952419094,881811.2087913255,1061189.1175008,-40886.051303116474,0.9717948636882304,0.9742036387911623,61.6951999999999
2015-10-19 16:21:00,493.2,2331489.9827203527,873914.8860707916,1221707.6594613907,-32226.817034507214,0.9767948114813061,0.9786149913043218,61.3033999999999
2015-10-19 16:22:00,493.2,2096016.7474575872,857304.3519212255,1444387.4026645154,-22909.51095651586,0.9768287869990845,0.9781333560429624,60.4159999999999
2015-10-19 16:23:00,487.16,1947997.3845396428,838866.8709961188,1593040.2469094265,-18941.428453650762,0.9771904599761765,0.9782636091881614,59.47279999999989
2015-10-19 16:24:00,487.16,2302608.9385565827,814003.8962501079,1289429.3499892112,-26957.882855788466,0.9771666196359592,0.9786663995202967,58.9279999999999
2015-10-19 16:25:00,487.16,2874214.5919791884,786246.6077468559,655289.7944856724,-45993.61817693322,0.9765370379131818,0.9791444931103271,59.7599999999999
2015-10-19 16:26:00,487.16,2904772.8018313935,778643.0847692456,725288.0057667458,-47990.90968288522,0.9738693021100513,0.9766480475657425,59.31119999999989
2015-10-19 16:27:00,487.16,2908549.1502324645,791529.9265613781,727742.6379135605,-48051.93697387264,0.9742425089340374,0.9770018339014263,59.3113999999999
2015-10-19 16:28:00,464.96,2902090.843233936,805183.242702305,796792.3391944692,-47351.13500691776,0.9735579086868632,0.9762653150493036,58.83239999999989
2015-10-19 16:29:00,464.96,2846360.663665668,822734.7427307533,817342.1281609563,-45476.02544560896,0.9738952680206016,0.9765070204632241,58.07099999999989
2015-10-19 16:30:00,464.96,2768341.9257020596,839799.5068711763,904548.6693683197,-42316.29543330679,0.9728757140981217,0.9753465520731535,57.281199999999885
2015-10-19 16:31:00,464.96,2688792.215431536,854971.126721748,1093286.2785189748,-38380.1476108567,0.9706454605064525,0.9729057748873662,56.48779999999989
2015-10-19 16:32:00,464.96,2629183.1511884285,866078.5647505263,1060797.9285852949,-38017.53565161822,0.9737092692916596,0.9758927545278476,55.82199999999989
2015-10-19 16:33:00,431.51,2615330.4578523133,868566.0580069799,1060157.5191107993,-36256.64949279453,0.9745619080894394,0.9766231524575332,55.29639999999989
2015-10-19 16:34:00,431.51,2592336.521576088,869331.139076681,1093651.3388607714,-36806.06919507714,0.9728186295845495,0.9749681431146007,54.36859999999989
2015-10-19 16:35:00,431.51,2522026.7346248208,876030.9841350804,1193898.9248597522,-34195.08535946352,0.9718852358467677,0.9738992174198253,53.05139999999989
2015-10-19 16:36:00,431.51,2434428.6896734657,882194.4881542252,1313045.1844522075,-31187.11444775001,0.9728133689362015,0.9746104194949576,50.82519999999988
2015-10-19 16:37:00,431.51,2368237.758801892,877569.9407750308,1301290.2941692462,-29867.644838845645,0.9746936122623744,0.9763959786648161,43.48059999999988
2015-10-19 16:38:00,402.25,2287972.7591504315,880182.5443715994,1484291.215164822,-26587.534550848693,0.9723067060405196,0.9738447619950863,36.16039999999988
2015-10-19 16:39:00,402.25,2202808.327763632,880073.8834250248,1461502.8290992158,-23325.44312724621,0.9744712186007977,0.9758123473510022,29.17539999999989
2015-10-19 16:40:00,402.25,2108702.894425569,873786.9880725007,1599945.121128908,-20764.151039958146,0.973142832962101,0.9743512011383292,22.644399999999887
2015-10-19 16:41:00,402.25,2013602.8343812826,866971.0957312763,1666188.2764482922,-16892.58469691952,0.9739573684813378,0.974936441969419,17.32219999999989
2015-10-19 16:42:00,402.25,1929347.0491808578,870005.2237765518,1804086.2951441074,-14056.202665842804,0.9717966442104025,0.9726296879675081,17.874199999999888
2015-10-19 16:43:00,402.25,1815152.2493706176,874382.9228274263,1935732.3367482922,-10283.808558030376,0.97203980268329,0.9726452137989885,20.308799999999888
2015-10-19 16:44:00,218.63,1684010.8081525,878755.0345640482,2004000.8298702608,-5731.519154169473,0.9741382151777592,0.9744704930858239,22.81039999999989
2015-10-19 16:45:00,218.63,1622578.1334534127,871475.5807387107,1906096.0384573839,-4670.436065196245,0.9776547007516597,0.9779199310732375,24.44599999999989
2015-10-19 16:46:00,218.63,1605776.410987461,849452.4226299805,1930869.2984835207,-4113.8443361665595,0.9768105920977476,0.9770476795478124,28.11599999999989
2015-10-19 16:47:00,218.63,1697552.956857392,824211.1996461039,1831487.9646576582,-5501.58165039529,0.9774699349775398,0.9777833445009008,30.633199999999892
2015-10-19 16:48:00,218.63,1821014.4722507056,791502.4856047316,1550266.7519389382,-9241.552721197446,0.9815319613535666,0.982034000861374,31.076199999999893
2015-10-19 16:49:00,218.63,1817088.0029986778,753026.7307170681,1646396.4445788506,-10337.34235501138,0.9793574776958882,0.9799324572956473,31.55439999999989
2015-10-19 16:50:00,218.63,1717902.247949719,728302.5637945895,1686637.9129761797,-7033.177635211701,0.980357974093688,0.9807477822315094,33.057599999999894
2015-10-19 16:51:00,218.63,1260481.5860945159,713446.8561385261,2182040.9393362114,1881.6513110736414,0.9808009235399281,0.9806982607600987,32.4557999999999
2015-10-19 16:52:00,218.63,994898.2444445658,690608.1486707199,2402119.2912776326,7574.381795591604,0.9832002827476016,0.9828047287791506,32.1997999999999
2015-10-19 16:53:00,218.63,953141.2831300679,669150.1332901163,2461958.1119917943,8587.244959307895,0.9820863869645778,0.9816267295360224,31.760799999999893
2015-10-19 16:54:00,157.6,1005248.4255282045,657923.0896585874,2409256.489861657,8448.478120170363,0.9830267416498769,0.9825854708604328,29.28879999999989
2015-10-19 16:55:00,157.6,820382.6175034494,646888.8765670191,2641406.760532556,10613.7495291985,0.9797381064170254,0.9791447958669791,27.529599999999892
2015-10-19 16:56:00,157.6,686266.2223166387,643882.6091346642,2763958.076935027,13261.788156964123,0.9804729043013896,0.9797401072008368,25.751399999999887
2015-10-19 16:57:00,157.6,639449.1285789188,657423.2231149514,2868196.853369077,13332.292527396026,0.9792865917032788,0.9785426013771871,24.046999999999883
2015-10-19 16:58:00,157.6,614262.6681484184,679093.2646704793,2890188.1944690687,13679.815398120187,0.9793018142929572,0.9785378219214547,23.503199999999886
2015-10-19 16:59:00,174.51,594677.9348735958,701539.128928411,2952102.0020549973,14063.818810779327,0.975967527533664,0.9751382224433177,24.957199999999883
2015-10-19 17:00:00,174.51,580087.369062136,723850.8848730561,2968920.275603157,13615.045733377494,0.9781681355208428,0.9773993460392443,25.443599999999883
2015-10-19 17:01:00,174.51,565932.8071897724,739907.3374184198,2985638.541210333,14464.657693296542,0.9771595663208048,0.9763264921468323,25.46179999999988
2015-10-19 17:02:00,174.51,553237.2782978568,748391.3178642084,2919050.346173291,15686.649939215808,0.9791064300649099,0.9782173900257569,25.31379999999988
2015-10-19 17:03:00,174.51,558537.7477184299,750863.8729751835,2891431.6042351616,14647.858360956627,0.9787793069026298,0.9779384375531779,24.00319999999988
2015-10-19 17:04:00,106.62,549116.5811278799,744316.0669782223,2865447.413973221,14837.052854534693,0.9788836752243637,0.9780248258583077,22.001599999999875
2015-10-19 17:05:00,106.62,624277.4424815457,730373.8837604239,2758893.066451261,14469.941134395785,0.9801354210985844,0.9793129493358507,19.938199999999874
2015-10-19 17:06:00,106.62,624556.8763169914,717252.8981451226,2758515.5242662947,13842.839295587562,0.9786380180156498,0.9778255058175171,18.192599999999874
2015-10-19 17:07:00,106.62,579226.9612449782,705218.2157623413,2836607.8505553603,13883.257820258874,0.9793824780152152,0.978588128769412,16.623199999999873
2015-10-19 17:08:00,106.62,576685.1269417697,695926.2938423204,2856341.551868912,13689.796755324602,0.9780923749326068,0.9772917731173557,15.704199999999872
2015-10-19 17:09:00,106.62,492949.6284936513,699454.9736242703,2944277.9038657653,15364.776098891462,0.9790928250677884,0.9782129765337294,15.632199999999873
2015-10-19 17:10:00,100.92,489426.9441289636,707608.1340463958,3008554.9746912643,15638.218797190008,0.9777264725748579,0.9768214118939912,15.606599999999872
2015-10-19 17:11:00,100.92,503010.4804946757,703086.9372274261,2827958.672210641,15604.35788967547,0.9823258403235922,0.9814704155426724,15.552599999999874
2015-10-19 17:12:00,100.92,592590.7201929962,687987.6098854068,2700073.843655947,14239.641494204696,0.9840560909732811,0.9833032002105101,15.463999999999874
2015-10-19 17:13:00,100.92,721759.7922604713,669924.4874291936,2565246.908219726,12673.943944959163,0.982734591720476,0.9820392987576546,15.147399999999873
2015-10-19 17:14:00,100.92,667809.4972089005,645639.6600263286,2665827.5671250196,13121.444827945403,0.9823889651835122,0.9816726359618348,14.674799999999873
2015-10-19 17:15:00,92.47,716034.414430795,624203.6013553471,2611112.7390375747,12632.364787156655,0.9821588705302288,0.9814640378766268,14.116399999999874
2015-10-19 17:16:00,92.47,717747.7971847565,612004.4037575413,2575927.8102283273,12019.257625996926,0.9833109984588009,0.9826633760847836,13.544999999999874
2015-10-19 17:17:00,92.47,726589.2522618843,604826.2289803047,2494986.2906351835,12675.64603157373,0.9866370131979987,0.9860061226049743,13.055799999999874
2015-10-19 17:18:00,92.47,743095.9501563715,592546.2107421671,2452100.3600100535,13043.857156758582,0.9869607529797391,0.986313307145398,12.779799999999874
2015-10-19 17:19:00,92.47,738360.8431711188,579150.6447795548,2439961.878839099,11939.255748616404,0.9864115258027387,0.9858048108021487,12.705199999999873
2015-10-19 17:20:00,85.94,713133.3488582742,561951.9084913122,2474599.053260981,12379.262367346333,0.9860301496884866,0.9853946350911372,12.886199999999874
2015-10-19 17:21:00,85.94,717916.3927994196,563482.0095139631,2631418.256609954,12677.370096012526,0.9825787641398271,0.9818935450046937,13.423199999999875
2015-10-19 17:22:00,85.94,725195.776640977,576166.593524165,2679416.6937625804,13503.851990780979,0.9810255184348353,0.9802788618346626,13.584599999999876
2015-10-19 17:23:00,85.94,640348.2749687494,607011.7902494948,2758454.7361427145,12744.679167906472,0.9807090211943617,0.9799981933559331,13.145199999999878
2015-10-19 17:24:00,85.94,566305.2543847222,638839.3297054204,2868357.8423715797,14881.872077925014,0.9799775074418566,0.9791412405142262,10.836999999999879
2015-10-19 17:25:00,81.75,498902.0580876648,665740.9647812365,2936606.5238212673,15376.049994785491,0.9801679871269284,0.9793075925793685,7.942599999999878
2015-10-19 17:26:00,81.75,426512.28756370384,677719.3144130771,2927344.466926624,16154.627434481969,0.981973019089862,0.9810853058696393,4.839599999999877
2015-10-19 17:27:00,81.75,406022.43565463944,678781.6416104304,2913295.3494041217,16608.060768374402,0.9815199108392271,0.9805870059141104,3.281599999999878
2015-10-19 17:28:00,81.75,397280.16822966083,673869.8715732709,2930718.222364337,15389.17606076389,0.98227191681106,0.9814264879107937,2.516399999999878
2015-10-19 17:29:00,81.75,382740.15812371444,654520.1821609426,2872503.787512644,16409.39503870679,0.9837600104810673,0.9828734755187768,3.418599999999878
2015-10-19 17:30:00,60.81,375039.8692330217,642941.9546617799,2851045.697686541,17150.651362503922,0.983744683662373,0.9828086994942613,4.705599999999878
2015-10-19 17:31:00,60.81,334373.381978882,624259.6141771052,2820103.445968803,17018.195071960858,0.9856423015035852,0.9847446465016577,4.701999999999877
2015-10-19 17:32:00,60.81,300192.22149546305,603439.3491010901,2908236.862423596,17700.333135732497,0.9851624491395584,0.9842302905687106,3.559999999999877
2015-10-19 17:33:00,60.81,284827.00830854574,579728.1061892038,2902555.433741778,17895.978979414016,0.9858906744726647,0.9849633779541145,2.1573999999998774
2015-10-19 17:34:00,60.81,280385.0206376078,569200.8809242808,2945705.3431972004,17215.388794045964,0.9850226110310875,0.9841174947935586,1.431399999999877
2015-10-19 17:35:00,60.81,265922.4217001122,555600.4885717969,2946864.430072656,17375.851814628182,0.9858702031063084,0.9849768690578243,1.028999999999877
2015-10-19 17:36:00,47.39,244736.32703895084,550654.6356735373,3065803.9912955165,17758.933203097517,0.9832967659729702,0.9823404633527907,1.9067999999998768
2015-10-19 17:37:00,47.39,243210.18962538795,560764.5595038142,3026576.7736831997,17716.18592280135,0.9843265509830761,0.9833880942109093,2.731599999999877
2015-10-19 17:38:00,47.39,219121.05395832754,569551.3951750057,3052553.0167607646,17982.966916136116,0.9820969805747709,0.9810855575479928,2.734999999999877
2015-10-19 17:39:00,47.39,213196.05427097526,584221.2854736997,3038864.1081661237,17975.058127335535,0.9819408185339071,0.9809196811564203,2.061799999999877
2015-10-19 17:40:00,47.39,201558.37168092304,587339.6268937078,3064743.6722315503,18177.63068110889,0.9875715845216207,0.9867047363742438,1.1701999999998771
2015-10-19 17:41:00,39.45,179075.9119562952,580635.5513385021,3085935.817898973,17957.811599611923,0.9876542049319957,0.9868002981653577,0.6061999999998771
2015-10-19 17:42:00,39.45,160985.85849969674,569460.2296134714,3177175.8328454285,18522.984525113243,0.9857173668415873,0.984795946262808,0.3205999999998771
2015-10-19 17:43:00,39.45,147044.50708574356,567561.1067994424,3266456.68583185,18511.849949047933,0.9838451416594567,0.9828927801829528,0.8491999999998772
2015-10-19 17:44:00,39.45,133416.9235398653,557020.4216240903,3270239.4400823545,18429.678697339947,0.9852969712635664,0.9843861182430462,1.3777999999998771
2015-10-19 17:45:00,39.45,123197.5708167891,559159.5036111685,3249093.307852775,19309.177010366606,0.9864215521698896,0.9854921261363561,1.6877999999998772
2015-10-19 17:46:00,28.5,112072.20716912321,567892.7540341255,3322346.2791066035,18458.30571098945,0.9850013605202085,0.9840890836737007,1.374199999999877
2015-10-19 17:47:00,28.5,102252.38399878927,570483.2603700896,3244789.125526867,18836.037811052134,0.9870347509769706,0.986140731986588,0.831599999999877
2015-10-19 17:48:00,28.5,93299.26763770556,563064.5620588023,3285162.5860379157,18712.059535029635,0.9870991582191907,0.9862215197934847,0.532199999999877
2015-10-19 17:49:00,28.5,85522.77872914643,553594.4687717608,3224685.499059048,19894.317281169737,0.9882512097805376,0.9873379468671437,0.12339999999987698
2015-10-19 17:50:00,28.5,77115.7713238153,538676.5782627669,3260854.588967789,18724.877070855913,0.9862444182899641,0.985328695161006,-0.028000000000123017
2015-10-19 17:51:00,20.29,70029.22564893043,534176.3887673164,3283714.761468321,19002.644124976123,0.98742234155223,0.9865346419542114,0.04939999999987699
2015-10-19 17:52:00,20.29,64052.71130044333,528757.9568862789,3217663.1365661826,19216.467068108315,0.988164718402832,0.9872722910230614,0.05279999999987699
2015-10-19 17:53:00,20.29,25266.136897207118,520080.91750970215,3266000.2626008634,19900.52958944011,0.988176341491093,0.9872547321122024,-0.176200000000123
2015-10-19 17:54:00,20.29,16297.049339568923,519921.5040231607,3296375.7965836367,19685.127385315565,0.9874588071962909,0.986528345166505,-0.292400000000123
2015-10-19 17:55:00,20.29,3541.508086187394,523702.1638642312,3313505.378076669,19889.055877196777,0.987689215504241,0.9867582148852259,-0.42280000000012297
2015-10-19 17:56:00,20.29,-8495.356479540576,520497.85182153503,3356274.667002977,20021.88910956931,0.9867776062461886,0.9858179446751462,-0.45100000000012297
2015-10-19 17:57:00,12.8,-8413.25595656817,524284.7376625194,3336896.8759286683,26979.40419630706,0.9869271331266372,0.9856257070745188,-0.426200000000123
2015-10-19 17:58:00,12.8,-7881.403147743593,531750.5844584361,3269492.9079351095,21081.561493548346,0.9892820623054296,0.9883395215595916,-0.4192000000001229
2015-10-19 17:59:00,12.8,-8349.435698030222,517060.1502346263,3200013.512093492,20134.11430506198,0.9910941596862295,0.9902507251564967,-0.41560000000012287
2015-10-19 18:00:00,12.8,-8551.277362516892,502121.0143778189,3210722.2444784017,20097.28340323155,0.9901088856473976,0.9892277303902195,-0.44400000000012285
2015-10-19 18:01:00,12.8,-8514.647530414812,486806.1072156144,3233717.765388027,20047.246764864616,0.9903262250398147,0.9894627019892203,-0.49340000000012285
2015-10-19 18:02:00,7.84,-8328.102133828437,466732.75990294595,3234190.7866323744,20136.952845621574,0.9906918576702777,0.9898400274743167,-0.5464000000001228
2015-10-19 18:03:00,7.84,-8715.093095134464,447906.9384293542,3263552.452741331,20003.397797780355,0.9906354117885192,0.989794664063204,-0.5958000000001229
2015-10-19 18:04:00,7.84,-8317.835508344226,446978.06804148696,3275202.728275462,20126.276750184687,0.9904431261968676,0.9895922552174607,-0.6628000000001228
2015-10-19 18:05:00,7.84,-8324.589919165119,453717.88470079424,3307677.630272407,20122.50535306785,0.9891429983391371,0.9882492929920672,-0.7436000000001228
2015-10-19 18:06:00,7.84,-8326.549179347156,460052.8689519763,3266226.437822077,20121.59109302011,0.9889909459827485,0.988079832547238,-0.7434000000001229
2015-10-19 18:07:00,4.62,-8540.877008990366,469886.90666965663,3301989.537627529,20045.914718701362,0.9886624474989361,0.9877524762782182,-0.7150000000001228
2015-10-19 18:08:00,4.62,-8340.559221618332,475274.5479388089,3280340.3706433643,20120.597293800158,0.9896232483765649,0.9887407720720391,-0.6726000000001229
2015-10-19 18:09:00,4.62,-8358.486439998705,482720.2104870044,3311905.8912599683,20109.30220000273,0.9889680334305841,0.9880694351163284,-0.7148000000001228
2015-10-19 18:10:00,4.62,-8580.06049274857,480216.15940897225,3272108.5574150793,20030.423913612056,0.9900854136217616,0.9892231351421729,-0.7360000000001228
2015-10-19 18:11:00,4.62,-8561.325803824337,478660.6285492605,3264744.216027989,20077.963764466025,0.9898710773059841,0.9889960473584806,-0.8348000000001228
2015-10-19 18:12:00,1.81,-8371.246460932864,471086.2028723778,3319605.580380058,20128.852264604073,0.9900750385244488,0.9892207525757719,-0.9476000000001228
2015-10-19 18:13:00,1.81,-8393.412656188822,462557.7941146008,3183965.242402227,20119.047991016985,0.9923059469354848,0.9915149016027579,-0.951200000000123
2015-10-19 18:14:00,1.81,-8591.459052915416,447641.0503829959,3237759.120517806,20034.147757473118,0.9917213083460027,0.9909199807670307,-0.8526000000001229
2015-10-19 18:15:00,1.81,-8353.485448126608,436638.9855769124,3255118.4927573614,20069.813421648374,0.9919442605466371,0.9911560790443273,-0.746800000000123
